,table_id,traveler,position,placement,points,achievements
206,192606900,kinko,2,0.5,83,1
207,192606900,yoshiyasu,1,0.5,83,1
208,192473023,jirocho,3,3.0,102,2
209,192473023,yoshiyasu,4,2.0,93,4
210,192473023,hirotada,2,1.0,87,1
211,192473023,kinko,1,0.0,72,1
212,192151529,hiroshige,1,3.0,85,2
213,192151529,chuubei,3,1.5,79,2
214,192151529,yoshiyasu,4,1.5,79,2
215,192151529,gotozaemon,2,0.0,79,1
216,189700426,chuubei,4,3.0,97,3
217,189700426,kinko,2,2.0,91,2
218,189700426,yoshiyasu,3,1.0,86,3
219,189700426,hirotada,1,0.0,84,2
220,189474030,jirocho,2,3.0,92,3
221,189474030,umegae,1,2.0,89,1
222,189474030,gotozaemon,3,1.0,85,3
223,189474030,kinko,4,0.0,79,2
224,188425218,jirocho,1,3.0,88,2
225,188425218,daigoro,3,2.0,87,3
226,188425218,kita,4,1.0,86,3
227,188425218,hirotada,2,0.0,81,0
228,186310378,mitsukuni,3,3.0,95,3
229,186310378,yoshiyasu,4,2.0,89,2
230,186310378,zenemon,2,1.0,82,1
231,186310378,hirotada,1,0.0,81,3
232,186318115,hirotada,4,3.0,100,4
233,186318115,yoshiyasu,3,2.0,84,1
234,186318115,chuubei,2,1.0,83,3
235,186318115,mitsukuni,1,0.0,76,2
236,185830555,kita,4,3.0,97,3
237,185830555,chuubei,2,2.0,84,3
238,185830555,hirotada,3,1.0,83,1
239,185830555,zenemon,1,0.0,81,1
