,table_id,traveler,position,placement,points,achievements
238,160290702,kinko,4,1.0,85,1
239,160290702,zenemon,2,0.0,84,2
240,160230322,hirotada,2,3.0,93,3
241,160230322,hiroshige,4,2.0,85,3
242,160230322,mitsukuni,1,0.0,63,0
243,159607708,hirotada,3,3.0,98,2
244,159607708,umegae,4,2.0,87,2
245,159607708,yoshiyasu,1,1.0,78,1
246,159607708,kinko,2,0.0,75,4
247,158658530,umegae,2,3.0,90,3
248,158658530,chuubei,1,2.0,88,3
249,158658530,kinko,4,1.0,77,1
250,157403856,chuubei,1,3.0,109,3
251,157403856,hiroshige,3,2.0,94,1
252,157403856,yoshiyasu,4,1.0,69,2
253,156395115,hiroshige,2,3.0,90,3
254,156395115,chuubei,4,2.0,86,3
255,156395115,jirocho,1,1.0,79,0
256,156395115,gotozaemon,3,0.0,68,2
257,152604444,umegae,1,3.0,92,2
258,152604444,satsuki,3,0.5,82,2
259,152604444,hirotada,4,0.5,82,2
260,152591322,hirotada,1,3.0,95,3
261,152591322,kita,4,2.0,86,3
262,152591322,hiroshige,2,1.0,82,1
263,152591322,umegae,3,0.0,75,2
264,150769686,kinko,3,3.0,94,2
265,150769686,hirotada,4,2.0,83,4
266,150769686,satsuki,2,1.0,81,2
267,150769686,kita,1,0.0,76,1
268,161031214,hirotada,2,3.0,86,2
269,161031214,kinko,4,2.0,81,2
270,161031214,gotozaemon,3,1.0,80,2
271,161031214,chuubei,1,0.0,70,1
272,149651896,chuubei,3,3.0,85,4
273,149651896,yoshiyasu,4,2.0,83,1
274,149651896,umegae,1,1.0,77,2
275,149634899,nampo,3,3.0,93,2
276,149634899,kita,4,2.0,87,2
277,149634899,mitsukuni,1,0.0,74,1
278,149621536,gotozaemon,3,3.0,91,3
279,149621536,chuubei,2,2.0,90,1
280,149621536,hirotada,4,0.0,79,0
281,146785188,miyataka,1,2.5,87,2
282,146785188,mitsukuni,2,2.5,87,2
283,146785188,sasayakko,4,1.0,81,2
284,150485149,kinko,4,3.0,96,2
285,150485149,mitsukuni,3,2.0,78,2
286,150485149,chuubei,2,0.0,72,2
287,140642441,kita,3,2.0,83,3
288,140642441,nampo,2,1.0,75,1
289,140642441,jirocho,4,0.0,70,1
290,154428750,chuubei,1,3.0,87,2
291,154428750,kinko,2,2.0,83,2
292,154428750,hirotada,3,1.0,82,2
293,140690164,hirotada,3,3.0,106,3
294,140690164,gotozaemon,2,1.0,74,2
295,140690164,zenemon,4,0.0,72,2
296,136978278,gotozaemon,3,3.0,94,1
297,136978278,chuubei,4,2.0,90,3
298,136978278,miyataka,2,1.0,72,1
299,161570267,hirotada,2,3.0,103,3
300,161570267,kinko,3,2.0,91,1
301,161570267,nampo,4,1.0,82,3
302,158290218,daigoro,4,3.0,103,2
303,158290218,chuubei,2,2.0,99,3
304,158290218,kinko,1,1.0,89,2
305,157075279,umegae,1,3.0,95,1
306,157075279,hirotada,3,2.0,90,2
307,157075279,kinko,4,0.0,68,0
308,156662019,zenemon,2,3.0,98,1
309,156662019,hirotada,3,2.0,93,2
310,156662019,hiroshige,1,1.0,82,4
311,156660010,zenemon,3,3.0,88,2
312,156660010,hiroshige,4,0.5,81,3
313,156660010,chuubei,2,0.5,81,3
314,155542295,daigoro,1,3.0,104,1
315,155542295,kita,3,2.0,91,3
316,155542295,chuubei,4,0.0,72,2
317,155531648,chuubei,3,3.0,98,4
318,155531648,daigoro,2,2.0,81,2
319,155531648,jirocho,4,1.0,73,2
320,150973189,kita,4,3.0,91,3
321,150973189,mitsukuni,2,2.0,84,1
322,150973189,gotozaemon,1,0.0,71,1
323,153691161,jirocho,3,3.0,97,3
324,153691161,zenemon,1,2.0,91,3
325,153691161,chuubei,2,1.0,74,2
326,153492321,umegae,4,2.5,93,2
327,153492321,kita,2,2.5,93,2
328,153492321,hiroshige,1,0.0,72,1
329,153390140,hirotada,2,3.0,97,2
330,153390140,kita,1,2.0,83,3
331,153390140,chuubei,4,1.0,73,2
332,152586442,chuubei,3,3.0,99,3
333,152586442,umegae,2,2.0,87,2
334,152586442,nampo,1,1.0,80,1
335,152332439,kinko,2,3.0,97,2
336,152332439,satsuki,4,2.0,96,2
337,152332439,chuubei,3,0.0,83,4
338,150720257,kinko,4,3.0,99,3
339,150720257,zenemon,1,1.0,79,1
340,150720257,hiroshige,3,0.0,75,2
341,150225539,hirotada,2,3.0,93,3
342,150225539,yoshiyasu,1,1.0,84,2
343,150225539,kinko,4,0.0,74,1
344,149970181,hirotada,4,3.0,98,4
345,149970181,kinko,3,2.0,87,2
346,149970181,mitsukuni,1,0.0,84,1
347,149660949,satsuki,4,3.0,102,3
348,149660949,hiroshige,3,1.0,91,3
349,149660949,kinko,2,0.0,80,2
350,149514203,kinko,1,3.0,113,2
351,149514203,chuubei,4,2.0,95,2
352,149514203,kita,3,1.0,87,3
353,148790899,chuubei,2,3.0,93,3
354,148790899,yoshiyasu,3,2.0,80,2
355,148790899,kinko,1,1.0,73,1
356,148668345,chuubei,1,3.0,92,2
357,148668345,umegae,2,2.0,82,2
358,148668345,kita,3,1.0,78,2
359,148532702,kinko,3,3.0,93,2
360,148532702,chuubei,1,1.5,74,2
361,148532702,jirocho,2,0.0,62,1
362,148526012,hiroshige,1,2.0,84,3
363,148526012,nampo,3,1.0,79,1
364,148526012,daigoro,2,0.0,72,1
365,148381206,daigoro,4,3.0,98,4
366,148381206,hiroshige,1,2.0,87,3
367,148381206,umegae,3,1.0,79,2
368,148254321,chuubei,3,2.0,93,3
369,148254321,zenemon,1,1.0,82,1
370,148254321,satsuki,4,0.0,70,2
371,148068775,kinko,2,2.0,92,3
372,148068775,zenemon,4,1.0,75,1
373,148068775,satsuki,1,0.0,64,1
374,148054721,jirocho,1,3.0,100,1
375,148054721,gotozaemon,3,1.0,80,1
376,148054721,yoshiyasu,2,0.0,61,3
377,147982508,hirotada,1,3.0,93,2
378,147982508,gotozaemon,3,1.0,85,2
379,147982508,yoshiyasu,4,0.0,67,2
380,147961913,kinko,2,3.0,101,3
381,147961913,zenemon,3,2.0,93,1
382,147961913,mitsukuni,1,1.0,90,2
383,147782101,chuubei,2,3.0,91,3
384,147782101,sasayakko,3,2.0,81,2
385,147782101,kinko,1,0.0,76,2
386,147666540,umegae,4,3.0,98,3
387,147666540,gotozaemon,3,2.0,87,0
388,147666540,jirocho,1,0.0,73,2
389,146672530,mitsukuni,4,3.0,94,3
390,146672530,daigoro,3,2.0,92,1
391,146672530,jirocho,2,1.0,85,2
392,146660905,umegae,1,3.0,89,3
393,146660905,yoshiyasu,2,2.0,81,2
394,146660905,mitsukuni,3,1.0,79,2
395,146511602,zenemon,1,3.0,103,2
396,146511602,jirocho,3,2.0,90,2
397,146511602,sasayakko,2,0.0,64,2
398,146406376,hiroshige,3,3.0,99,5
399,146406376,kinko,2,2.0,88,2
400,146406376,zenemon,1,0.0,68,1
401,146400381,kinko,2,3.0,98,3
402,146400381,hirotada,4,2.0,98,2
403,146400381,sasayakko,1,1.0,75,2
404,146145611,yoshiyasu,2,3.0,92,1
405,146145611,gotozaemon,1,2.0,86,3
406,146145611,umegae,4,0.0,73,2
407,146037368,gotozaemon,4,3.0,90,2
408,146037368,jirocho,3,2.0,87,1
409,146037368,yoshiyasu,1,0.0,78,3
410,146010626,kinko,1,3.0,92,2
411,146010626,chuubei,4,2.0,87,3
412,146010626,hirotada,2,1.0,86,2
413,146010626,yoshiyasu,3,0.0,82,0
414,145995352,chuubei,3,3.0,92,4
415,145995352,yoshiyasu,1,1.0,73,1
416,145995352,umegae,4,0.0,68,1
417,145970800,jirocho,4,3.0,100,2
418,145970800,gotozaemon,3,2.0,91,2
419,145970800,zenemon,2,0.0,78,1
420,145785336,daigoro,3,3.0,104,2
421,145785336,hirotada,4,2.0,100,4
422,145785336,mitsukuni,1,1.0,85,2
423,145661258,jirocho,3,3.0,95,2
424,145661258,chuubei,1,1.0,85,2
425,145661258,miyataka,2,0.0,63,1
426,145641455,umegae,2,3.0,93,3
427,145641455,gotozaemon,3,2.0,93,2
428,145641455,kinko,4,1.0,84,2
429,145209169,yoshiyasu,1,3.0,86,2
430,145209169,zenemon,4,2.0,83,1
431,145209169,kita,3,1.0,77,2
432,145064610,hiroshige,3,3.0,106,5
433,145064610,hirotada,4,1.0,95,2
434,145064610,jirocho,2,0.0,72,0
435,144951653,umegae,2,3.0,101,2
436,144951653,chuubei,1,2.0,87,2
437,144951653,kinko,4,1.0,85,3
438,144951653,gotozaemon,3,0.0,82,3
439,144522257,gotozaemon,1,3.0,89,1
440,144522257,kita,2,2.0,87,2
441,144522257,kinko,3,0.0,73,2
442,143990357,sasayakko,2,3.0,84,2
443,143990357,kinko,1,1.0,79,2
444,143990357,mitsukuni,4,0.0,71,2
445,143989987,chuubei,4,2.0,84,4
446,143989987,hirotada,2,1.0,82,1
447,143989987,jirocho,3,0.0,67,1
448,143201012,jirocho,3,3.0,97,1
449,143201012,kita,4,2.0,96,4
450,143201012,kinko,2,1.0,93,3
451,143201012,hirotada,1,0.0,80,0
452,142181264,hirotada,2,3.0,95,2
453,142181264,kinko,4,2.0,91,1
454,142181264,hiroshige,3,1.0,90,4
455,142159319,zenemon,1,2.0,85,1
456,142159319,yoshiyasu,4,1.0,82,2
457,142159319,chuubei,3,0.0,81,3
458,142141877,chuubei,2,3.0,96,3
459,142141877,hirotada,1,2.0,87,2
460,142141877,jirocho,3,1.0,78,1
461,140382752,chuubei,1,2.0,89,4
462,140382752,hirotada,2,1.0,81,1
463,140382752,gotozaemon,3,0.0,80,2
464,140373646,hirotada,1,3.0,89,2
465,140373646,yoshiyasu,3,1.5,86,2
466,140373646,zenemon,4,0.0,75,2
467,140269537,kinko,2,3.0,97,3
468,140269537,gotozaemon,4,1.0,86,2
469,140269537,sasayakko,1,0.0,82,1
470,138621628,yoshiyasu,1,2.0,95,2
471,138621628,jirocho,2,1.0,78,0
472,138621628,zenemon,4,0.0,63,1
473,138213569,zenemon,3,3.0,104,2
474,138213569,satsuki,4,2.0,87,2
475,138213569,kita,2,0.0,79,1
476,137622290,hiroshige,1,3.0,94,3
477,137622290,yoshiyasu,3,1.0,90,3
478,137622290,sasayakko,2,0.0,74,1
479,158793874,nampo,2,3.0,81,1
480,158793874,chuubei,3,2.0,80,3
481,158793874,zenemon,4,0.0,73,1
482,152758502,hirotada,4,3.0,95,2
483,152758502,zenemon,2,1.0,85,3
484,152758502,jirocho,1,0.0,83,1
485,149011910,hirotada,2,3.0,92,1
486,149011910,jirocho,4,2.0,91,2
487,149011910,daigoro,3,0.0,82,3
488,145182169,kinko,4,3.0,96,2
489,145182169,sasayakko,1,2.0,95,1
490,145182169,umegae,3,0.0,75,2
491,141654858,jirocho,2,3.0,97,2
492,141654858,satsuki,3,2.0,91,4
493,141654858,kita,1,1.0,80,1
494,150402987,hirotada,1,3.0,103,2
495,150402987,satsuki,4,2.0,83,3
496,150402987,umegae,3,1.0,79,2
497,144454394,umegae,4,3.0,96,2
498,144454394,jirocho,2,2.0,91,1
499,144454394,nampo,3,1.0,68,1
500,141966995,daigoro,4,3.0,87,2
501,141966995,kita,2,2.0,85,3
502,141966995,satsuki,1,1.0,79,1
503,141966995,hiroshige,3,0.0,78,4
504,151798792,kinko,2,3.0,97,2
505,151798792,umegae,1,2.0,96,1
506,151798792,hiroshige,3,1.0,88,2
507,149376620,yoshiyasu,3,2.0,94,1
508,149376620,zenemon,2,1.0,88,1
509,149376620,umegae,1,0.0,79,2
510,148222170,jirocho,4,3.0,90,2
511,148222170,umegae,1,2.0,77,3
512,148222170,satsuki,3,1.0,75,1
513,193704222,satsuki,4,3.0,96,3
514,193704222,chuubei,3,2.0,94,3
515,193704222,jirocho,1,0.0,61,1
516,193683434,chuubei,3,3.0,91,3
517,193683434,umegae,4,2.0,81,1
518,193683434,sasayakko,2,1.0,78,2
519,193681700,chuubei,4,2.0,88,4
520,193681700,yoshiyasu,1,1.0,82,1
521,193681700,daigoro,3,0.0,78,2
522,193632631,satsuki,4,3.0,97,3
523,193632631,nampo,3,2.0,90,3
524,193632631,hirotada,1,1.0,84,1
525,193632631,yoshiyasu,2,0.0,77,2
526,193424641,mitsukuni,1,3.0,85,2
527,193424641,gotozaemon,4,2.0,84,2
528,193424641,yoshiyasu,2,1.0,82,2
529,193412832,umegae,3,3.0,109,4
530,193412832,hiroshige,4,2.0,89,3
531,193412832,chuubei,1,1.0,87,1
532,193412832,jirocho,2,0.0,82,2
533,193211699,gotozaemon,2,3.0,90,2
534,193211699,hirotada,1,2.0,89,3
535,193211699,mitsukuni,4,1.0,86,2
536,192722022,chuubei,2,3.0,90,3
537,192722022,kinko,3,2.0,84,1
538,192722022,satsuki,4,1.0,76,2
539,192722022,sasayakko,1,0.0,66,0
540,192712785,kinko,4,3.0,103,3
541,192712785,chuubei,2,2.0,85,3
542,192712785,kita,3,1.0,81,1
543,192712785,zenemon,1,0.0,75,0
544,192717161,umegae,2,3.0,95,1
545,192717161,hiroshige,3,2.0,92,3
546,192717161,mitsukuni,1,1.0,91,2
547,192717161,kita,4,0.0,72,2
548,192482068,yoshiyasu,4,3.0,97,1
549,192482068,umegae,3,2.0,96,3
550,192482068,hirotada,1,1.0,81,2
551,192482068,jirocho,2,0.0,78,2
552,192465419,hirotada,4,3.0,90,2
553,192465419,kita,2,2.0,85,3
554,192465419,nampo,3,0.0,58,1
555,192466640,umegae,3,3.0,106,3
556,192466640,sasayakko,4,2.0,96,2
557,192466640,daigoro,2,1.0,91,1
558,192466640,nampo,1,0.0,79,2
559,192448876,mitsukuni,3,3.0,94,3
560,192448876,satsuki,1,2.0,83,1
561,192448876,yoshiyasu,4,0.0,73,0
562,192291954,hiroshige,2,3.0,92,3
563,192291954,kita,1,2.0,85,2
564,192291954,daigoro,4,1.0,81,1
565,192281596,kinko,1,3.0,107,3
566,192281596,hirotada,2,2.0,94,4
567,192281596,yoshiyasu,3,1.0,93,2
568,192234806,chuubei,1,3.0,89,4
569,192234806,daigoro,4,2.0,89,0
570,192234806,gotozaemon,3,0.0,75,1
571,192203756,kita,2,3.0,95,3
572,192203756,hirotada,4,2.0,92,2
573,192203756,chuubei,3,1.0,82,1
574,192203756,daigoro,1,0.0,79,2
575,192208721,hirotada,4,3.0,99,1
576,192208721,hiroshige,1,2.0,87,2
577,192208721,kinko,2,1.0,84,2
578,192193610,yoshiyasu,2,3.0,91,2
579,192193610,hirotada,3,2.0,88,2
580,192193610,miyataka,4,1.0,82,3
581,192092299,satsuki,1,3.0,95,3
582,192092299,chuubei,2,2.0,85,2
583,192092299,yoshiyasu,3,1.0,71,1
584,192092299,zenemon,4,0.0,70,1
585,192090142,chuubei,4,3.0,92,3
586,192090142,daigoro,1,2.0,90,2
587,192090142,hirotada,3,1.0,83,0
588,192090142,zenemon,2,0.0,79,2
589,192082915,hirotada,1,3.0,97,1
590,192082915,hiroshige,2,2.0,94,2
591,192082915,kinko,3,1.0,92,1
592,192082915,satsuki,4,0.0,84,3
593,192076056,satsuki,3,3.0,92,3
594,192076056,kita,4,2.0,77,3
595,192076056,umegae,1,1.0,75,0
596,192050283,hiroshige,3,3.0,98,5
597,192050283,hirotada,1,2.0,90,1
598,192050283,kinko,4,1.0,83,0
599,192045525,gotozaemon,4,3.0,92,3
600,192045525,zenemon,1,2.0,86,2
601,192045525,hirotada,2,0.0,81,1
602,192014208,yoshiyasu,3,3.0,93,2
603,192014208,jirocho,2,2.0,90,4
604,192014208,mitsukuni,4,1.0,85,0
605,192014208,hirotada,1,0.0,83,2
606,192014580,nampo,4,2.0,81,2
607,192014580,daigoro,3,0.5,77,1
608,192014580,mitsukuni,2,0.5,77,1
609,191842363,yoshiyasu,4,3.0,101,3
610,191842363,gotozaemon,2,2.0,90,3
611,191842363,zenemon,3,1.0,85,1
612,191827978,yoshiyasu,4,3.0,94,3
613,191827978,umegae,1,2.0,82,2
614,191827978,daigoro,2,1.0,77,2
615,191827346,hirotada,4,3.0,106,2
616,191827346,mitsukuni,3,2.0,96,2
617,191827346,chuubei,2,1.0,85,2
618,191641293,hirotada,2,3.0,104,2
619,191641293,kinko,3,2.0,92,1
620,191641293,mitsukuni,4,1.0,81,2
621,191638428,kinko,2,3.0,103,1
622,191638428,hirotada,3,2.0,86,2
623,191638428,daigoro,1,1.0,84,1
624,191638428,satsuki,4,0.0,78,3
625,191634814,satsuki,2,3.0,80,2
626,191634814,yoshiyasu,1,2.0,78,2
627,191634814,zenemon,3,1.0,78,1
628,191620339,jirocho,2,3.0,100,1
629,191620339,kita,4,2.0,89,2
630,191620339,hirotada,1,1.0,88,1
631,191627245,gotozaemon,1,3.0,98,1
632,191627245,jirocho,3,2.0,96,1
633,191627245,satsuki,4,0.0,73,1
634,191615296,jirocho,3,2.5,85,2
635,191615296,gotozaemon,1,1.0,71,1
636,191615296,chuubei,2,0.0,66,2
637,191582006,gotozaemon,4,3.0,97,3
638,191582006,kinko,3,1.0,81,2
639,191582006,sasayakko,1,0.0,79,1
640,191544759,yoshiyasu,3,3.0,95,2
641,191544759,gotozaemon,1,2.0,92,3
642,191544759,zenemon,2,1.0,92,1
643,191544759,umegae,4,0.0,80,1
644,191492722,chuubei,2,3.0,87,2
645,191492722,umegae,3,2.0,87,1
646,191492722,kinko,1,1.0,84,1
647,191492722,mitsukuni,4,0.0,76,2
648,191271052,chuubei,4,3.0,94,3
649,191271052,kita,1,2.0,83,2
650,191271052,daigoro,2,0.0,77,2
651,191252669,yoshiyasu,1,3.0,102,3
652,191252669,zenemon,4,2.0,88,2
653,191252669,kinko,3,1.0,83,1
654,191252669,sasayakko,2,0.0,70,2
655,190665463,hirotada,2,3.0,93,3
656,190665463,umegae,1,2.0,78,0
