,table_id,traveler,position,placement,points,achievements
51,102558100,hirotada,2,3.0,87,1
52,102558100,yoshiyasu,3,1.0,74,3
53,160949624,hirotada,4,2.0,85,2
54,160949624,mitsukuni,3,1.0,84,1
55,159591600,chuubei,1,3.0,96,1
56,159591600,zenemon,4,2.0,89,4
57,159591600,sasayakko,2,1.0,83,1
58,158061004,mitsukuni,2,1.0,81,2
59,158061004,satsuki,3,0.0,81,1
60,147572978,hirotada,1,2.0,82,3
61,147572978,kita,3,1.0,80,1
62,141634295,kita,3,3.0,88,3
63,141634295,jirocho,4,1.0,72,0
64,141205077,hirotada,3,3.0,90,1
65,141205077,kinko,2,2.0,88,2
66,139477399,umegae,1,1.0,82,2
67,139477399,daigoro,3,0.0,78,2
68,160828903,daigoro,1,3.0,108,3
69,160828903,kinko,3,1.0,82,2
70,160484931,yoshiyasu,2,2.0,90,2
71,160484931,hirotada,3,1.0,88,1
72,160290702,hirotada,1,2.0,85,3
73,160290702,kinko,4,1.0,85,1
74,159607708,hirotada,3,3.0,98,2
75,159607708,yoshiyasu,1,1.0,78,1
76,159607708,kinko,2,0.0,75,4
77,158751825,kinko,3,3.0,108,2
78,158751825,yoshiyasu,4,1.0,88,2
79,158658530,chuubei,1,2.0,88,3
80,158658530,kinko,4,1.0,77,1
81,157403856,chuubei,1,3.0,109,3
82,157403856,hiroshige,3,2.0,94,1
83,157403856,yoshiyasu,4,1.0,69,2
84,156395115,hiroshige,2,3.0,90,3
85,156395115,chuubei,4,2.0,86,3
86,156379524,hirotada,1,3.0,92,2
87,156379524,kinko,2,0.0,77,1
88,152604444,satsuki,3,0.5,82,2
89,152604444,hirotada,4,0.5,82,2
90,152591322,hirotada,1,3.0,95,3
91,152591322,hiroshige,2,1.0,82,1
92,150769686,kinko,3,3.0,94,2
93,150769686,satsuki,2,1.0,81,2
94,150769686,kita,1,0.0,76,1
95,150734706,chuubei,2,3.0,98,3
96,150734706,mitsukuni,3,0.0,56,0
97,137590485,daigoro,1,2.0,90,3
98,137590485,hirotada,2,1.0,90,1
99,161031214,kinko,4,2.0,81,2
100,161031214,gotozaemon,3,1.0,80,2
101,161031214,chuubei,1,0.0,70,1
102,152830283,hiroshige,4,3.0,92,2
103,152830283,hirotada,3,2.0,88,2
104,149651896,yoshiyasu,4,2.0,83,1
105,149651896,umegae,1,1.0,77,2
106,149634899,kita,4,2.0,87,2
107,149634899,mitsukuni,1,0.0,74,1
108,149621536,gotozaemon,3,3.0,91,3
109,149621536,chuubei,2,2.0,90,1
110,146785188,miyataka,1,2.5,87,2
111,146785188,sasayakko,4,1.0,81,2
112,154958621,kita,2,2.0,95,2
113,154958621,mitsukuni,3,1.0,76,1
114,150485149,kinko,4,3.0,96,2
115,150485149,chuubei,2,0.0,72,2
116,144983681,daigoro,4,2.0,84,1
117,144983681,zenemon,2,1.0,70,3
118,148024264,hirotada,4,3.0,103,3
119,148024264,sasayakko,2,1.0,71,0
120,141179923,kinko,3,3.0,99,1
121,141179923,umegae,2,2.0,95,2
122,140313594,kita,3,3.0,97,3
123,140313594,satsuki,2,2.0,92,3
124,137004189,yoshiyasu,1,3.0,98,1
125,137004189,kita,4,2.0,90,2
126,140642441,kita,3,2.0,83,3
127,140642441,jirocho,4,0.0,70,1
128,138214612,chuubei,2,2.0,82,4
129,138214612,jirocho,1,0.0,80,2
130,140690164,hirotada,3,3.0,106,3
131,140690164,zenemon,4,0.0,72,2
132,138634853,jirocho,2,2.0,83,3
133,138634853,sasayakko,4,1.0,63,1
134,139139676,zenemon,4,3.0,101,3
135,139139676,kita,3,1.0,83,2
136,139101075,gotozaemon,3,3.0,97,2
137,139101075,hirotada,2,1.0,85,2
138,161570267,kinko,3,2.0,91,1
139,161570267,nampo,4,1.0,82,3
140,157075279,hirotada,3,2.0,90,2
141,157075279,kinko,4,0.0,68,0
142,156662019,zenemon,2,3.0,98,1
143,156662019,hiroshige,1,1.0,82,4
144,156660010,zenemon,3,3.0,88,2
145,156660010,chuubei,2,0.5,81,3
146,155542295,daigoro,1,3.0,104,1
147,155542295,kita,3,2.0,91,3
148,155531648,chuubei,3,3.0,98,4
149,155531648,daigoro,2,2.0,81,2
150,153107057,hirotada,2,3.0,102,4
151,153107057,mitsukuni,1,1.0,77,1
152,150225539,hirotada,2,3.0,93,3
153,150225539,yoshiyasu,1,1.0,84,2
154,149660949,hiroshige,3,1.0,91,3
155,149660949,kinko,2,0.0,80,2
156,149071808,gotozaemon,3,3.0,83,3
157,149071808,hiroshige,1,2.0,79,2
158,148790899,chuubei,2,3.0,93,3
159,148790899,kinko,1,1.0,73,1
160,148532702,kinko,3,3.0,93,2
161,148532702,jirocho,2,0.0,62,1
162,148381206,daigoro,4,3.0,98,4
163,148381206,hiroshige,1,2.0,87,3
164,147961913,zenemon,3,2.0,93,1
165,147961913,mitsukuni,1,1.0,90,2
166,147666540,umegae,4,3.0,98,3
167,147666540,gotozaemon,3,2.0,87,0
168,147212932,jirocho,1,1.0,79,1
169,147212932,satsuki,4,0.0,67,1
170,146672530,mitsukuni,4,3.0,94,3
171,146672530,daigoro,3,2.0,92,1
172,146660905,yoshiyasu,2,2.0,81,2
173,146660905,mitsukuni,3,1.0,79,2
174,146406376,kinko,2,2.0,88,2
175,146406376,zenemon,1,0.0,68,1
176,146400381,kinko,2,3.0,98,3
177,146400381,hirotada,4,2.0,98,2
178,146145611,yoshiyasu,2,3.0,92,1
179,146145611,gotozaemon,1,2.0,86,3
180,146037368,gotozaemon,4,3.0,90,2
181,146037368,jirocho,3,2.0,87,1
182,146010626,kinko,1,3.0,92,2
183,146010626,hirotada,2,1.0,86,2
184,145785336,daigoro,3,3.0,104,2
185,145785336,mitsukuni,1,1.0,85,2
186,145641455,umegae,2,3.0,93,3
187,145641455,gotozaemon,3,2.0,93,2
188,145064610,hirotada,4,1.0,95,2
189,145064610,jirocho,2,0.0,72,0
190,144951653,kinko,4,1.0,85,3
191,144951653,gotozaemon,3,0.0,82,3
192,143990357,sasayakko,2,3.0,84,2
193,143990357,kinko,1,1.0,79,2
194,143989987,chuubei,4,2.0,84,4
195,143989987,hirotada,2,1.0,82,1
196,142181264,hirotada,2,3.0,95,2
197,142181264,hiroshige,3,1.0,90,4
198,142159319,zenemon,1,2.0,85,1
199,142159319,yoshiyasu,4,1.0,82,2
200,142141877,chuubei,2,3.0,96,3
201,142141877,hirotada,1,2.0,87,2
202,140382752,chuubei,1,2.0,89,4
203,140382752,gotozaemon,3,0.0,80,2
204,140373646,hirotada,1,3.0,89,2
205,140373646,yoshiyasu,3,1.5,86,2
206,137141734,kita,1,3.0,93,2
207,137141734,kinko,4,1.0,82,3
208,137109678,daigoro,3,3.0,105,2
209,137109678,umegae,4,2.0,90,2
210,145449458,hirotada,2,3.0,86,1
211,145449458,umegae,4,1.0,82,2
212,144732900,chuubei,2,2.0,80,2
213,144732900,mitsukuni,4,1.0,80,1
214,137472628,jirocho,3,3.0,101,3
215,137472628,hirotada,4,2.0,98,2
216,137284752,zenemon,3,3.0,94,3
217,137284752,yoshiyasu,4,2.0,92,2
218,158793874,nampo,2,3.0,81,1
219,158793874,zenemon,4,0.0,73,1
220,149011910,hirotada,2,3.0,92,1
221,149011910,jirocho,4,2.0,91,2
222,147950525,jirocho,4,3.0,93,2
223,147950525,chuubei,1,0.0,77,3
224,137706992,yoshiyasu,3,3.0,94,0
225,137706992,kita,4,0.0,71,3
226,137920460,chuubei,2,3.0,87,3
227,137920460,jirocho,3,1.0,83,1
228,193704222,satsuki,4,3.0,96,3
229,193704222,chuubei,3,2.0,94,3
230,193683434,chuubei,3,3.0,91,3
231,193683434,umegae,4,2.0,81,1
232,193683434,sasayakko,2,1.0,78,2
233,193681700,chuubei,4,2.0,88,4
234,193681700,yoshiyasu,1,1.0,82,1
235,193632631,satsuki,4,3.0,97,3
236,193632631,hirotada,1,1.0,84,1
237,193585293,kinko,2,3.0,95,2
238,193585293,hiroshige,1,2.0,88,4
239,193424641,mitsukuni,1,3.0,85,2
240,193424641,gotozaemon,4,2.0,84,2
241,193412832,hiroshige,4,2.0,89,3
242,193412832,chuubei,1,1.0,87,1
243,193412832,jirocho,2,0.0,82,2
244,193211699,gotozaemon,2,3.0,90,2
245,193211699,mitsukuni,4,1.0,86,2
246,192722022,chuubei,2,3.0,90,3
247,192722022,kinko,3,2.0,84,1
248,192722022,satsuki,4,1.0,76,2
249,192712785,kinko,4,3.0,103,3
250,192712785,kita,3,1.0,81,1
251,192712785,zenemon,1,0.0,75,0
252,192717161,umegae,2,3.0,95,1
253,192717161,mitsukuni,1,1.0,91,2
254,192717161,kita,4,0.0,72,2
255,192661830,sasayakko,1,3.0,94,2
256,192661830,satsuki,3,1.0,79,1
257,192482068,yoshiyasu,4,3.0,97,1
258,192482068,umegae,3,2.0,96,3
259,192482068,hirotada,1,1.0,81,2
260,192465419,hirotada,4,3.0,90,2
261,192465419,nampo,3,0.0,58,1
262,192466640,umegae,3,3.0,106,3
263,192466640,sasayakko,4,2.0,96,2
264,192466640,nampo,1,0.0,79,2
265,192448876,satsuki,1,2.0,83,1
266,192448876,yoshiyasu,4,0.0,73,0
267,192412167,kinko,3,2.0,85,1
268,192412167,jirocho,2,1.0,85,0
269,192291954,hiroshige,2,3.0,92,3
270,192291954,daigoro,4,1.0,81,1
271,192281596,kinko,1,3.0,107,3
272,192281596,yoshiyasu,3,1.0,93,2
273,192234806,chuubei,1,3.0,89,4
274,192234806,gotozaemon,3,0.0,75,1
275,192203756,hirotada,4,2.0,92,2
276,192203756,chuubei,3,1.0,82,1
277,192203756,daigoro,1,0.0,79,2
278,192208721,hirotada,4,3.0,99,1
279,192208721,kinko,2,1.0,84,2
280,192193610,yoshiyasu,2,3.0,91,2
281,192193610,hirotada,3,2.0,88,2
282,192092299,satsuki,1,3.0,95,3
283,192092299,chuubei,2,2.0,85,2
284,192092299,zenemon,4,0.0,70,1
285,192090142,chuubei,4,3.0,92,3
286,192090142,daigoro,1,2.0,90,2
287,192082915,hirotada,1,3.0,97,1
288,192082915,hiroshige,2,2.0,94,2
289,192082915,kinko,3,1.0,92,1
290,192082915,satsuki,4,0.0,84,3
291,192076056,satsuki,3,3.0,92,3
292,192076056,kita,4,2.0,77,3
293,192076056,umegae,1,1.0,75,0
294,192050283,hirotada,1,2.0,90,1
295,192050283,kinko,4,1.0,83,0
296,192045525,gotozaemon,4,3.0,92,3
297,192045525,zenemon,1,2.0,86,2
298,192045525,hirotada,2,0.0,81,1
299,192014208,yoshiyasu,3,3.0,93,2
300,192014208,jirocho,2,2.0,90,4
301,192014208,mitsukuni,4,1.0,85,0
302,192014208,hirotada,1,0.0,83,2
303,192014580,nampo,4,2.0,81,2
304,192014580,daigoro,3,0.5,77,1
305,192014580,mitsukuni,2,0.5,77,1
306,191851892,daigoro,3,3.0,110,2
307,191851892,yoshiyasu,1,1.0,83,1
308,191842363,yoshiyasu,4,3.0,101,3
309,191842363,gotozaemon,2,2.0,90,3
310,191842363,zenemon,3,1.0,85,1
311,191827978,yoshiyasu,4,3.0,94,3
312,191827978,daigoro,2,1.0,77,2
313,191827346,mitsukuni,3,2.0,96,2
314,191827346,chuubei,2,1.0,85,2
315,191789676,hirotada,4,3.0,96,2
316,191789676,kinko,1,2.0,94,1
317,191641293,hirotada,2,3.0,104,2
318,191641293,kinko,3,2.0,92,1
319,191640201,kinko,2,3.0,87,1
320,191640201,yoshiyasu,4,2.0,85,1
321,191638428,kinko,2,3.0,103,1
322,191638428,hirotada,3,2.0,86,2
323,191638428,daigoro,1,1.0,84,1
324,191634814,satsuki,2,3.0,80,2
325,191634814,yoshiyasu,1,2.0,78,2
326,191634814,zenemon,3,1.0,78,1
327,191620339,jirocho,2,3.0,100,1
328,191620339,hirotada,1,1.0,88,1
329,191627245,gotozaemon,1,3.0,98,1
330,191627245,jirocho,3,2.0,96,1
331,191627245,satsuki,4,0.0,73,1
332,191623371,nampo,2,3.0,92,2
333,191623371,chuubei,3,1.0,77,3
334,191615296,jirocho,3,2.5,85,2
335,191615296,gotozaemon,1,1.0,71,1
336,191615296,chuubei,2,0.0,66,2
337,191582006,gotozaemon,4,3.0,97,3
338,191582006,sasayakko,1,0.0,79,1
339,191544759,yoshiyasu,3,3.0,95,2
340,191544759,zenemon,2,1.0,92,1
341,191532042,satsuki,4,3.0,103,2
342,191532042,umegae,2,1.0,82,2
343,191512263,kita,2,3.0,104,2
344,191512263,sasayakko,1,1.0,72,2
345,191492722,chuubei,2,3.0,87,2
346,191492722,mitsukuni,4,0.0,76,2
347,191411570,kita,1,3.0,91,3
348,191411570,umegae,2,1.0,79,1
349,191271052,chuubei,4,3.0,94,3
350,191271052,kita,1,2.0,83,2
351,191252669,yoshiyasu,1,3.0,102,3
352,191252669,kinko,3,1.0,83,1
353,191252669,sasayakko,2,0.0,70,2
354,190665463,hirotada,2,3.0,93,3
355,190665463,umegae,1,2.0,78,0
356,190665463,kita,4,1.0,69,2
357,190414162,jirocho,1,3.0,106,2
358,190414162,yoshiyasu,4,2.0,96,1
359,190216762,mitsukuni,1,3.0,101,2
360,190216762,yoshiyasu,2,2.0,89,3
361,190056906,kinko,1,3.0,95,3
362,190056906,zenemon,2,2.0,85,1
363,189962621,hirotada,1,3.0,94,2
364,189962621,kinko,2,1.0,81,2
365,189953673,kinko,3,3.0,97,3
366,189953673,zenemon,2,1.0,82,1
367,189591229,satsuki,4,3.0,93,2
368,189591229,kita,1,1.0,88,2
369,189567350,kinko,3,3.0,93,2
370,189567350,jirocho,4,0.0,74,2
371,189146426,satsuki,4,3.0,111,4
372,189146426,chuubei,2,2.0,92,3
373,189146426,zenemon,3,0.0,59,0
374,188813282,chuubei,3,3.0,86,3
375,188813282,sasayakko,4,2.0,82,1
376,188455032,kinko,1,3.0,88,2
377,188455032,hirotada,2,0.0,77,3
378,188442868,sasayakko,3,3.0,103,2
379,188442868,umegae,4,2.0,89,2
380,188423314,daigoro,2,3.0,98,1
381,188423314,satsuki,1,2.0,83,3
382,188304585,kinko,3,3.0,101,3
383,188304585,yoshiyasu,1,1.0,92,1
384,188239703,umegae,2,3.0,97,3
385,188239703,sasayakko,3,0.0,55,2
386,188178688,kita,1,3.0,111,3
387,188178688,jirocho,2,2.0,99,2
388,188118205,chuubei,3,3.0,90,2
389,188118205,umegae,2,2.0,87,2
390,187961722,zenemon,1,3.0,101,3
391,187961722,gotozaemon,2,2.0,95,1
392,187956117,umegae,2,3.0,90,2
393,187956117,kinko,3,0.0,76,2
394,187887550,kinko,3,3.0,98,1
395,187887550,zenemon,2,0.0,66,0
396,187668334,kinko,3,3.0,105,2
397,187668334,hirotada,2,2.0,93,3
398,187668334,chuubei,1,1.0,84,3
399,187521642,hirotada,4,3.0,100,2
400,187521642,daigoro,2,1.0,87,2
401,187517634,kinko,1,3.0,97,2
402,187517634,jirocho,4,2.0,88,3
403,187469470,mitsukuni,3,3.0,89,2
404,187469470,chuubei,4,2.0,82,4
405,187456826,hiroshige,4,2.5,90,3
406,187456826,yoshiyasu,2,1.0,87,3
407,187392780,daigoro,4,2.0,88,2
408,187392780,kinko,3,1.0,86,1
409,187282089,satsuki,4,2.0,87,3
410,187282089,daigoro,1,1.0,86,1
411,187242551,yoshiyasu,2,3.0,92,3
412,187242551,hirotada,4,1.0,85,0
413,186934855,jirocho,3,3.0,92,3
414,186934855,kinko,2,0.0,77,2
415,186697524,kita,2,3.0,105,4
416,186697524,yoshiyasu,1,1.0,87,2
417,185849773,chuubei,3,3.0,86,3
418,185849773,hirotada,1,2.0,83,0
419,185849773,mitsukuni,4,0.0,74,2
420,185764286,chuubei,3,3.0,95,2
421,185764286,zenemon,2,2.0,85,1
422,185536789,umegae,1,3.0,91,2
423,185536789,satsuki,3,0.0,76,2
424,185512932,yoshiyasu,2,3.0,107,2
425,185512932,umegae,1,2.0,103,3
426,185509236,hiroshige,1,2.0,87,3
427,185509236,jirocho,4,1.0,87,1
428,185422585,hiroshige,4,3.0,103,4
429,185422585,umegae,1,2.0,94,1
430,185422585,yoshiyasu,2,1.0,85,1
431,185367063,gotozaemon,3,3.0,91,3
432,185367063,hirotada,4,2.0,86,2
433,185367063,kinko,2,1.0,82,2
434,185367700,mitsukuni,1,3.0,102,2
435,185367700,zenemon,3,2.0,94,4
436,185367700,chuubei,2,1.0,89,4
437,185354984,kinko,3,3.0,101,3
438,185354984,umegae,2,1.0,87,1
439,189293569,hirotada,4,3.0,96,3
440,189293569,gotozaemon,3,2.0,86,1
441,190546630,hirotada,3,3.0,89,0
442,190546630,sasayakko,1,1.0,72,1
443,189179870,kinko,2,3.0,101,3
444,189179870,umegae,1,2.0,82,0
445,186044628,yoshiyasu,2,3.0,95,1
446,186044628,daigoro,4,1.0,75,1
447,187138107,sasayakko,4,3.0,93,2
448,187138107,chuubei,1,1.0,86,3
449,185280335,daigoro,1,3.0,116,2
450,185280335,umegae,4,2.0,92,2
451,188098763,hirotada,3,3.0,96,3
452,188098763,zenemon,2,2.0,88,1
453,188098763,yoshiyasu,4,1.0,83,3
454,188410545,nampo,1,2.0,80,1
455,188410545,umegae,4,1.0,73,1
456,188915301,umegae,2,3.0,94,3
457,188915301,hirotada,4,2.0,91,1
458,188994623,umegae,2,3.0,96,2
459,188994623,chuubei,3,2.0,89,3
460,188994623,gotozaemon,4,0.0,71,1
461,187977411,yoshiyasu,4,3.0,96,2
462,187977411,umegae,1,2.0,94,2
463,188783908,hirotada,4,3.0,96,4
464,188783908,chuubei,3,1.5,93,3
465,188783908,daigoro,2,1.5,93,3
466,187371447,daigoro,3,3.0,102,2
467,187371447,kinko,4,2.0,94,4
468,187371447,gotozaemon,1,1.0,83,1
469,187473361,yoshiyasu,2,3.0,95,2
470,187473361,kita,1,2.0,94,3
471,187473361,kinko,3,0.0,76,2
472,188020268,chuubei,3,3.0,109,3
473,188020268,hirotada,2,2.0,96,2
474,186632927,yoshiyasu,1,3.0,90,2
475,186632927,umegae,2,2.0,89,3
476,186632927,chuubei,3,1.0,88,3
477,186138094,daigoro,1,3.0,93,2
478,186138094,yoshiyasu,4,2.0,85,1
479,185474068,chuubei,3,3.0,103,2
480,185474068,gotozaemon,2,1.0,77,0
481,186385225,umegae,2,3.0,103,1
482,186385225,gotozaemon,4,1.0,71,1
483,186103138,hiroshige,2,3.0,85,3
484,186103138,yoshiyasu,4,1.0,72,1
485,185600325,yoshiyasu,4,3.0,95,3
486,185600325,zenemon,3,2.0,95,2
487,185702068,kita,1,3.0,79,2
488,185702068,chuubei,2,1.0,75,2
489,187235507,yoshiyasu,1,3.0,97,1
490,187235507,hirotada,2,2.0,93,2
491,187235507,satsuki,3,0.0,72,2
492,186214703,kinko,1,3.0,101,3
493,186214703,sasayakko,3,2.0,80,2
494,186674621,umegae,4,2.0,82,3
495,186674621,yoshiyasu,3,0.0,80,1
496,185649903,zenemon,4,2.0,77,1
497,185649903,daigoro,1,1.0,75,1
498,185824123,chuubei,2,3.0,99,3
499,185824123,kinko,4,2.0,79,1
500,185749249,umegae,4,3.0,103,2
501,185749249,mitsukuni,3,2.0,91,3
502,185418394,yoshiyasu,1,3.0,101,3
503,185418394,satsuki,3,2.0,90,3
504,186672808,mitsukuni,4,3.0,90,2
505,186672808,yoshiyasu,2,2.0,86,3
506,185500304,hiroshige,4,3.0,89,3
507,185500304,chuubei,2,2.0,88,2
508,185500304,hirotada,1,1.0,72,1
509,185697715,kita,4,3.0,99,3
510,185697715,yoshiyasu,2,0.0,72,0
511,185649055,umegae,1,2.0,89,1
512,185649055,miyataka,4,1.0,75,1
513,186204601,umegae,3,3.0,96,2
514,186204601,zenemon,1,1.0,78,2
515,185480179,hirotada,3,3.0,91,4
516,185480179,sasayakko,2,2.0,85,1
517,185631537,chuubei,4,2.0,82,1
518,185631537,kinko,3,1.0,81,2
519,189473585,zenemon,2,3.0,102,2
520,189473585,chuubei,4,2.0,88,2
521,189839576,kinko,3,3.0,100,3
522,189839576,gotozaemon,4,0.0,78,2
523,190091576,kinko,1,3.0,84,2
524,190091576,mitsukuni,2,2.0,76,1
525,188262661,gotozaemon,2,3.0,96,2
526,188262661,kinko,3,1.0,86,2
527,187774966,hirotada,1,3.0,96,3
528,187774966,gotozaemon,4,2.0,85,1
529,187080097,chuubei,3,3.0,94,4
530,187080097,zenemon,1,2.0,93,3
531,187080097,umegae,2,1.0,90,3
532,188279780,kita,2,3.0,99,3
533,188279780,kinko,3,2.0,94,1
534,186918601,hirotada,4,3.0,93,1
535,186918601,jirocho,2,2.0,83,2
536,185346856,umegae,2,3.0,89,2
537,185346856,nampo,3,2.0,80,2
538,185346856,zenemon,1,1.0,77,2
539,192318660,kita,1,3.0,95,3
540,192318660,kinko,3,2.0,94,2
541,192223653,chuubei,3,3.0,102,4
542,192223653,yoshiyasu,4,2.0,95,1
543,190361374,hirotada,2,3.0,92,1
544,190361374,mitsukuni,3,2.0,85,2
545,190228172,chuubei,2,3.0,90,3
546,190228172,zenemon,4,2.0,89,3
547,190115232,satsuki,1,3.0,94,2
548,190115232,chuubei,3,2.0,92,2
549,190088428,jirocho,3,1.0,79,1
550,190088428,satsuki,1,0.0,78,1
551,189977673,yoshiyasu,1,3.0,94,3
552,189977673,kinko,3,2.0,91,2
553,189968266,umegae,3,3.0,98,4
554,189968266,kinko,1,2.0,94,2
555,189810748,satsuki,3,3.0,103,2
556,189810748,zenemon,1,1.0,74,1
557,188133529,kinko,4,1.0,86,2
558,188133529,jirocho,1,0.0,83,2
559,186581795,hiroshige,4,3.0,103,4
560,186581795,jirocho,3,1.0,81,2
561,186269200,zenemon,4,3.0,92,1
562,186269200,umegae,2,2.0,85,1
563,185866791,zenemon,4,3.0,94,2
564,185866791,jirocho,3,2.0,88,1
565,185866791,yoshiyasu,1,1.0,80,2
566,185461421,chuubei,2,3.0,93,3
567,185461421,yoshiyasu,3,2.0,81,1
568,185461421,kinko,1,1.0,80,1
569,185440670,kinko,1,3.0,101,2
570,185440670,hiroshige,2,2.0,72,2
571,185260874,kinko,4,3.0,98,3
572,185260874,chuubei,2,2.0,95,2
573,189793027,hirotada,4,3.0,90,1
574,189793027,kita,2,1.0,83,2
575,188102530,mitsukuni,4,3.0,94,3
576,188102530,gotozaemon,2,2.0,89,2
577,188592126,yoshiyasu,3,3.0,96,2
578,188592126,daigoro,2,2.0,91,2
579,187554297,umegae,3,3.0,87,1
580,187554297,daigoro,1,2.0,82,1
581,186742127,jirocho,3,3.0,92,2
582,186742127,hirotada,1,2.0,81,2
583,187213211,chuubei,1,3.0,105,2
584,187213211,kinko,3,2.0,83,1
585,185180403,chuubei,4,3.0,83,3
586,185180403,hirotada,2,2.0,78,2
587,193822005,kita,1,2.0,83,2
588,193822005,sasayakko,4,0.0,80,3
589,193815857,kinko,3,2.0,89,2
590,193815857,satsuki,1,0.0,78,2
591,193802809,yoshiyasu,3,3.0,89,3
592,193802809,umegae,1,1.0,80,1
593,193803541,yoshiyasu,3,2.0,91,0
594,193803541,mitsukuni,2,0.0,75,2
595,189262356,hirotada,1,3.0,108,1
596,189262356,mitsukuni,4,2.0,97,3
597,190183325,gotozaemon,3,3.0,102,1
598,190183325,zenemon,2,1.0,83,2
599,190039027,chuubei,4,3.0,96,4
600,190039027,yoshiyasu,2,1.0,88,2
601,190039027,zenemon,3,0.0,87,2
602,190034163,kinko,2,2.0,88,0
603,190034163,gotozaemon,4,1.0,85,1
604,190034163,sasayakko,3,0.0,78,2
605,190020458,kita,3,3.0,91,2
606,190020458,chuubei,4,2.0,90,3
607,186548456,hirotada,1,3.0,104,2
608,186548456,satsuki,3,2.0,100,4
609,186548456,umegae,2,1.0,89,3
610,186256860,umegae,4,2.0,85,3
611,186256860,mitsukuni,2,0.0,74,1
612,185326724,kinko,3,3.0,97,2
613,185326724,zenemon,2,1.0,76,1
614,185305727,daigoro,2,3.0,103,2
615,185305727,kinko,4,1.0,83,2
616,192738350,hiroshige,1,3.0,97,1
617,192738350,umegae,4,0.0,76,2
618,190770518,yoshiyasu,2,3.0,105,3
619,190770518,gotozaemon,1,2.0,90,1
620,190266798,kita,3,1.0,83,2
621,190266798,daigoro,4,0.0,75,1
622,189433318,daigoro,2,3.0,102,2
623,189433318,mitsukuni,3,1.0,82,2
624,191132139,daigoro,1,3.0,109,3
625,191132139,kinko,2,2.0,85,1
626,191132139,yoshiyasu,4,1.0,84,2
627,190599837,satsuki,1,3.0,98,2
628,190599837,kita,2,2.0,83,3
629,187943887,hirotada,2,3.0,92,3
630,187943887,zenemon,3,2.0,89,2
631,186631295,umegae,2,3.0,92,2
632,186631295,kita,1,2.0,88,2
633,187174606,sasayakko,2,3.0,91,3
634,187174606,hirotada,4,2.0,89,2
635,187174606,kita,1,1.0,81,3
636,185511225,satsuki,2,3.0,95,3
637,185511225,gotozaemon,3,2.0,90,2
638,193870051,zenemon,2,3.0,97,2
639,193870051,kinko,1,2.0,93,2
640,193742599,mitsukuni,1,3.0,91,1
641,193742599,umegae,2,2.0,87,2
642,193631576,miyataka,4,1.0,74,1
643,193631576,daigoro,1,0.0,72,1
644,193415037,daigoro,1,3.0,99,2
645,193415037,kinko,2,2.0,95,2
646,193415037,yoshiyasu,3,1.0,88,2
647,193181124,zenemon,2,3.0,91,3
648,193181124,hirotada,4,2.0,87,2
649,193181124,chuubei,3,1.0,81,3
650,193068853,miyataka,2,3.0,95,4
651,193068853,hirotada,1,2.0,89,3
652,192953042,hirotada,2,3.0,98,1
653,192953042,mitsukuni,4,2.0,91,3
654,192858232,hirotada,3,3.0,88,2
655,192858232,zenemon,4,0.0,81,2
656,192836059,kita,1,2.0,82,2
