,table_id,traveler,position,placement,points,achievements
186,170750528,zenemon,3,3.0,84,3
187,170750528,hirotada,2,2.0,81,1
188,170750528,umegae,4,0.0,67,1
189,170423001,chuubei,2,3.0,81,3
190,170423001,umegae,1,2.0,77,1
191,170423001,sasayakko,4,0.0,69,1
192,170185844,zenemon,3,3.0,81,2
193,170185844,chuubei,1,2.0,80,2
194,170185844,yoshiyasu,4,1.0,80,1
195,169760615,hirotada,2,3.0,87,3
196,169760615,zenemon,3,2.0,80,1
197,169760615,chuubei,1,0.0,66,2
198,168263448,chuubei,4,3.0,80,2
199,168263448,zenemon,3,2.0,78,2
200,168263448,mitsukuni,1,1.0,77,2
201,167718684,kinko,1,3.0,78,2
202,167718684,satsuki,2,2.0,76,2
203,167718684,mitsukuni,4,0.0,69,1
204,166638451,yoshiyasu,3,3.0,82,2
205,166638451,umegae,1,2.0,78,3
206,166638451,zenemon,2,1.0,74,2
207,166270445,zenemon,2,3.0,76,1
208,166270445,hirotada,3,2.0,74,2
209,166270445,kinko,4,1.0,73,1
210,166024330,kinko,4,3.0,81,3
211,166024330,zenemon,1,2.0,79,2
212,166024330,umegae,2,1.0,78,2
213,166024330,hirotada,3,0.0,75,1
214,166013486,kinko,3,3.0,83,2
215,166013486,chuubei,1,2.0,82,2
216,166013486,hiroshige,2,1.0,74,3
217,166013486,mitsukuni,4,0.0,71,1
218,165739348,hirotada,1,2.0,75,2
219,165739348,zenemon,3,2.0,75,2
220,165739348,mitsukuni,2,2.0,75,2
221,165733386,umegae,3,3.0,79,2
222,165733386,kinko,4,1.0,75,1
223,165733386,zenemon,2,0.0,71,2
224,165509603,kinko,1,3.0,82,2
225,165509603,chuubei,3,2.0,81,4
226,165509603,zenemon,4,1.0,79,1
227,165493248,hirotada,3,3.0,82,1
228,165493248,kinko,4,2.0,80,2
229,165493248,chuubei,1,0.0,69,3
230,179533510,hirotada,3,2.0,81,3
231,179533510,zenemon,4,1.0,71,2
232,179533510,umegae,1,0.0,71,1
233,170814493,umegae,3,3.0,81,2
234,170814493,yoshiyasu,4,2.0,78,2
235,170814493,kinko,1,1.0,76,2
236,170814493,hirotada,2,0.0,63,1
237,167329822,kinko,3,3.0,78,2
238,167329822,chuubei,1,2.0,75,2
239,167329822,satsuki,2,1.0,73,1
240,167597996,hirotada,2,3.0,92,2
241,167597996,chuubei,1,2.0,81,3
242,167597996,mitsukuni,3,1.0,81,1
243,167597996,umegae,4,0.0,71,1
244,184927947,umegae,4,3.0,82,2
245,184927947,chuubei,3,2.0,78,2
246,184927947,hirotada,1,1.0,75,1
247,179597713,zenemon,3,2.0,82,3
248,179597713,hiroshige,2,1.0,78,2
249,179597713,kinko,4,0.0,77,1
250,171167079,hirotada,3,3.0,80,2
251,171167079,kinko,1,2.0,75,2
252,171167079,chuubei,2,1.0,73,3
253,166238832,yoshiyasu,2,3.0,84,2
254,166238832,hirotada,4,1.0,73,1
255,166238832,umegae,3,0.0,72,3
256,169104183,hirotada,2,3.0,92,4
257,169104183,kinko,3,2.0,81,2
258,169104183,yoshiyasu,1,0.0,70,2
259,169112961,hirotada,3,3.0,83,1
260,169112961,yoshiyasu,2,2.0,77,3
261,169112961,chuubei,4,0.0,73,2
262,169293721,chuubei,3,3.0,82,2
263,169293721,kinko,2,2.0,81,3
264,169293721,yoshiyasu,1,1.0,70,2
265,170836514,chuubei,3,3.0,83,3
266,170836514,hirotada,2,2.0,78,2
267,170836514,zenemon,4,1.0,78,1
268,170836514,mitsukuni,1,0.0,70,1
269,170222979,hirotada,2,3.0,86,2
270,170222979,satsuki,1,2.0,79,1
271,170222979,kinko,4,1.0,76,2
272,164929090,zenemon,4,3.0,84,2
273,164929090,yoshiyasu,3,2.0,71,3
274,164929090,chuubei,2,1.0,70,2
275,164973707,kinko,4,3.0,84,0
276,164973707,zenemon,1,2.0,83,2
277,164973707,yoshiyasu,2,1.0,82,2
278,168794014,chuubei,4,3.0,86,3
279,168794014,satsuki,1,2.0,73,2
280,168794014,hirotada,2,1.0,71,2
281,165254027,kinko,2,3.0,80,3
282,165254027,yoshiyasu,4,2.0,79,2
283,165254027,chuubei,3,1.0,77,1
284,185144191,umegae,3,2.0,78,3
285,185144191,hirotada,4,1.0,73,0
286,185144191,yoshiyasu,1,0.0,64,2
287,185120837,kinko,2,2.0,84,2
288,185120837,zenemon,4,1.0,79,3
289,185120837,yoshiyasu,3,0.0,66,2
290,185129643,chuubei,3,2.0,83,3
291,185129643,yoshiyasu,1,1.0,67,2
292,185129643,umegae,4,0.0,65,0
293,185006653,umegae,3,3.0,91,1
294,185006653,chuubei,2,2.0,81,3
295,185006653,zenemon,4,1.0,73,2
296,181564818,hirotada,1,3.0,85,3
297,181564818,umegae,4,2.0,77,1
298,181564818,sasayakko,2,1.0,76,2
299,181396896,hirotada,3,3.0,84,3
300,181396896,umegae,4,1.0,73,1
301,181396896,yoshiyasu,1,0.0,69,1
302,179975176,kinko,1,3.0,85,1
303,179975176,umegae,3,1.0,77,1
304,179975176,yoshiyasu,2,0.0,70,2
305,179497914,umegae,3,3.0,79,2
306,179497914,chuubei,2,1.0,75,2
307,179497914,hirotada,1,0.0,71,1
308,179488357,chuubei,3,3.0,80,3
309,179488357,hirotada,1,1.0,74,3
310,179488357,umegae,2,0.0,65,1
311,174350597,hirotada,2,3.0,91,2
312,174350597,kinko,3,2.0,81,1
313,174350597,chuubei,4,0.0,69,3
314,169976585,kinko,1,3.0,84,4
315,169976585,umegae,3,2.0,69,1
316,169976585,mitsukuni,4,0.0,67,2
317,170074567,mitsukuni,3,3.0,92,3
318,170074567,hirotada,4,2.0,86,3
319,170074567,zenemon,1,0.0,60,0
320,167983659,zenemon,3,3.0,88,2
321,167983659,umegae,2,2.0,84,2
322,167983659,kinko,1,0.0,72,2
323,171173209,kinko,1,2.5,84,2
324,171173209,yoshiyasu,4,2.5,84,2
325,171173209,umegae,3,1.0,77,2
326,168122493,hirotada,1,3.0,78,3
327,168122493,kinko,4,2.0,75,1
328,168122493,zenemon,2,0.0,65,2
329,168413366,umegae,1,2.0,78,3
330,168413366,yoshiyasu,2,1.0,76,3
331,168413366,kinko,3,0.0,76,2
332,167990519,kinko,4,3.0,91,1
333,167990519,umegae,3,2.0,79,2
334,167990519,chuubei,1,1.0,77,3
335,163612287,kinko,1,3.0,92,3
336,163612287,hirotada,2,1.0,76,1
337,163612287,sasayakko,4,0.0,66,1
338,163324437,hirotada,1,3.0,89,3
339,163324437,kinko,3,2.0,78,2
340,163324437,chuubei,4,1.0,71,2
341,162983589,hirotada,1,3.0,81,3
342,162983589,kinko,3,2.0,73,1
343,162983589,chuubei,4,0.0,68,3
344,184550352,kinko,2,3.0,88,4
345,184550352,hirotada,1,1.0,78,2
346,184550352,sasayakko,4,0.0,60,0
347,182042872,chuubei,2,3.0,82,2
348,182042872,hirotada,1,1.0,77,2
349,182042872,umegae,4,0.0,72,3
350,164070462,mitsukuni,2,3.0,85,3
351,164070462,chuubei,3,2.0,83,3
352,164070462,yoshiyasu,4,1.0,76,1
353,165236621,zenemon,3,2.0,81,3
354,165236621,chuubei,4,1.0,76,3
355,165236621,yoshiyasu,1,0.0,74,1
356,164353758,kinko,2,3.0,86,3
357,164353758,hirotada,1,1.0,79,2
358,164353758,satsuki,3,0.0,64,2
359,184681178,yoshiyasu,2,3.0,83,3
360,184681178,kinko,3,2.0,80,3
361,184681178,hirotada,1,0.0,67,1
362,183321571,chuubei,4,3.0,81,2
363,183321571,hirotada,3,2.0,77,3
364,183321571,hiroshige,2,1.0,74,2
365,162012558,umegae,4,3.0,96,3
366,162012558,yoshiyasu,3,2.0,89,2
367,162012558,hiroshige,1,0.0,67,2
368,185148021,hirotada,3,3.0,75,3
369,185148021,hiroshige,2,2.0,74,3
370,185148021,kinko,1,1.0,74,2
371,185148021,yoshiyasu,4,0.0,72,2
372,185133828,hirotada,1,3.0,82,2
373,185133828,mitsukuni,4,2.0,78,2
374,185133828,hiroshige,3,1.0,73,2
375,185133828,zenemon,2,0.0,65,1
376,184697662,umegae,3,3.0,86,3
377,184697662,hirotada,4,1.0,77,2
378,184697662,zenemon,1,0.0,73,2
379,184085535,kinko,3,2.0,83,2
380,184085535,hirotada,1,1.0,82,2
381,184085535,umegae,2,0.0,78,2
382,184087822,mitsukuni,2,3.0,82,2
383,184087822,zenemon,1,1.0,75,2
384,184087822,umegae,4,0.0,75,0
385,184998471,mitsukuni,2,2.0,83,3
386,184998471,hirotada,4,1.0,73,1
387,184998471,yoshiyasu,1,0.0,70,1
388,163838038,chuubei,2,3.0,80,1
389,163838038,hirotada,1,2.0,77,2
390,163838038,zenemon,4,0.0,60,2
