,table_id,traveler,position,placement,points,achievements
450,119495793,chuubei,1,1.5,76,2
451,119495793,hirotada,3,0.0,64,1
452,119483084,chuubei,1,3.0,80,2
453,119483084,kinko,2,2.0,80,1
454,119483084,hiroshige,4,1.0,77,3
455,119483084,yoshiyasu,3,0.0,75,2
456,118845502,yoshiyasu,2,3.0,79,3
457,118845502,sasayakko,3,2.0,76,3
458,118845502,umegae,1,1.0,75,2
459,118845502,mitsukuni,4,0.0,69,1
460,126567502,hiroshige,1,3.0,81,3
461,126567502,yoshiyasu,2,2.0,78,2
462,126567502,kinko,3,1.0,73,1
463,126567502,hirotada,4,0.0,59,1
464,122021463,yoshiyasu,4,3.0,83,2
465,122021463,chuubei,2,2.0,71,4
466,122021463,mitsukuni,3,1.0,68,1
467,122021463,sasayakko,1,0.0,64,2
468,122011115,hirotada,2,3.0,79,1
469,122011115,chuubei,4,2.0,78,4
470,122011115,umegae,1,1.0,73,2
471,122011115,mitsukuni,3,0.0,73,0
472,121454674,zenemon,3,3.0,85,2
473,121454674,chuubei,1,2.0,81,2
474,121454674,kinko,4,1.0,80,3
475,121454674,mitsukuni,2,0.0,66,2
476,121442629,kinko,4,3.0,84,1
477,121442629,yoshiyasu,1,2.0,81,2
478,121442629,chuubei,2,1.0,78,3
479,121442629,zenemon,3,0.0,74,1
480,121187884,hirotada,4,3.0,77,2
481,121187884,kinko,3,2.0,77,1
482,121187884,mitsukuni,2,0.5,74,2
483,121187884,chuubei,1,0.5,74,2
484,120483848,chuubei,2,3.0,84,3
485,120483848,umegae,4,2.0,82,1
486,120483848,zenemon,3,1.0,76,2
487,120483848,kinko,1,0.0,72,2
488,120101581,hirotada,2,3.0,82,2
489,120101581,chuubei,3,1.5,78,2
490,120101581,kinko,1,1.5,78,2
491,120101581,yoshiyasu,4,0.0,71,2
492,119776092,kinko,1,3.0,84,1
493,119776092,yoshiyasu,4,2.0,75,2
494,119776092,zenemon,3,1.0,72,2
495,119776092,umegae,2,0.0,71,2
496,119674479,kinko,1,3.0,81,3
497,119674479,sasayakko,2,2.0,74,3
498,119674479,hirotada,4,1.0,74,2
499,119674479,yoshiyasu,3,0.0,74,1
500,119255258,umegae,4,3.0,87,2
501,119255258,yoshiyasu,3,2.0,77,1
502,119255258,hiroshige,2,1.0,69,2
503,119255258,kinko,1,0.0,68,2
504,117584924,hirotada,4,3.0,82,2
505,117584924,yoshiyasu,3,2.0,77,3
506,117584924,umegae,2,1.0,75,0
507,117584924,hiroshige,1,0.0,65,2
508,117400613,kinko,3,3.0,87,2
509,117400613,yoshiyasu,4,2.0,86,2
510,117400613,chuubei,2,1.0,76,2
511,117400613,hirotada,1,0.0,67,2
512,117380399,kinko,2,3.0,82,3
513,117380399,yoshiyasu,3,2.0,76,2
514,117380399,hirotada,1,1.0,70,1
515,117380399,chuubei,4,0.0,67,2
516,117228566,chuubei,4,3.0,86,3
517,117228566,zenemon,3,2.0,77,3
518,117228566,umegae,1,1.0,77,2
519,117228566,hirotada,2,0.0,77,1
520,116136347,zenemon,2,3.0,79,3
521,116136347,hirotada,3,2.0,79,2
522,116136347,yoshiyasu,4,1.0,72,2
523,116136347,umegae,1,0.0,69,1
524,116101560,hirotada,1,3.0,86,2
525,116101560,kinko,4,2.0,83,3
526,116101560,chuubei,3,1.0,79,2
527,116101560,yoshiyasu,2,0.0,79,1
528,115803226,hirotada,2,3.0,87,1
529,115803226,chuubei,1,2.0,75,3
530,115803226,kinko,4,1.0,73,2
531,115803226,yoshiyasu,3,0.0,63,1
532,115806414,sasayakko,4,3.0,73,3
533,115806414,kinko,3,2.0,73,1
534,115806414,chuubei,1,1.0,70,4
535,115806414,yoshiyasu,2,0.0,69,2
536,125309856,kinko,2,3.0,84,3
537,125309856,satsuki,1,2.0,78,2
538,125309856,chuubei,3,1.0,76,2
539,125309856,yoshiyasu,4,0.0,70,0
540,120080098,chuubei,3,3.0,82,2
541,120080098,zenemon,1,2.0,81,3
542,120080098,hirotada,4,1.0,78,2
543,120080098,umegae,2,0.0,67,1
544,118456740,kinko,3,3.0,69,2
545,118456740,mitsukuni,2,2.0,69,1
546,118456740,zenemon,1,1.0,67,3
547,118456740,yoshiyasu,4,0.0,64,2
548,117710642,kinko,4,3.0,83,2
549,117710642,hirotada,3,2.0,81,2
550,117710642,sasayakko,2,1.0,73,2
551,117710642,yoshiyasu,1,0.0,73,0
552,116808360,umegae,4,3.0,89,3
553,116808360,zenemon,2,2.0,82,2
554,116808360,hirotada,1,1.0,73,2
555,116808360,kinko,3,0.0,73,0
556,121788146,hirotada,3,3.0,89,1
557,121788146,umegae,2,2.0,82,3
558,121788146,yoshiyasu,1,1.0,76,2
559,121788146,sasayakko,4,0.0,72,2
560,130545763,yoshiyasu,4,3.0,82,3
561,130545763,mitsukuni,1,2.0,79,2
562,130545763,chuubei,2,1.0,75,2
563,130545763,umegae,3,0.0,63,0
564,124299073,chuubei,1,3.0,83,3
565,124299073,mitsukuni,3,2.0,82,3
566,124299073,hirotada,4,1.0,74,1
567,124299073,umegae,2,0.0,63,1
568,118546236,hirotada,4,3.0,81,3
569,118546236,umegae,3,2.0,77,3
570,118546236,yoshiyasu,2,0.5,74,2
571,118546236,kinko,1,0.5,74,2
572,118530557,hirotada,1,3.0,85,2
573,118530557,zenemon,3,2.0,82,3
574,118530557,kinko,2,1.0,73,2
575,118530557,umegae,4,0.0,66,2
576,118155433,kinko,2,3.0,82,2
577,118155433,hirotada,4,2.0,76,2
578,118155433,hiroshige,3,1.0,75,4
579,118155433,yoshiyasu,1,0.0,70,1
580,118148742,yoshiyasu,4,3.0,84,1
581,118148742,hirotada,2,2.0,81,1
582,118148742,chuubei,1,1.0,74,4
583,118148742,hiroshige,3,0.0,67,1
584,117410835,kinko,2,3.0,94,4
585,117410835,yoshiyasu,1,2.0,72,2
586,117410835,hiroshige,3,1.0,70,2
587,117410835,mitsukuni,4,0.0,69,1
588,117418002,yoshiyasu,3,3.0,79,2
589,117418002,hiroshige,4,2.0,78,3
590,117418002,hirotada,1,1.0,77,2
591,117418002,chuubei,2,0.0,68,2
592,119259143,hirotada,3,3.0,86,3
593,119259143,umegae,1,2.0,70,2
594,119259143,zenemon,4,1.0,70,1
595,119259143,satsuki,2,0.0,66,1
596,120967394,kinko,2,3.0,80,2
597,120967394,umegae,4,2.0,77,1
598,120967394,hirotada,3,1.0,71,3
599,120967394,yoshiyasu,1,0.0,71,1
600,120102086,yoshiyasu,2,3.0,84,3
601,120102086,chuubei,3,2.0,83,2
602,120102086,kinko,4,1.0,83,1
603,120102086,hiroshige,1,0.0,78,1
604,125259539,chuubei,2,3.0,85,2
605,125259539,hirotada,3,2.0,84,2
606,125259539,kinko,1,1.0,83,3
607,125259539,umegae,4,0.0,72,0
608,167587892,chuubei,3,3.0,82,2
609,167587892,umegae,1,2.0,81,2
610,167587892,mitsukuni,2,1.0,79,3
611,167587892,kinko,4,0.0,72,3
612,184615998,hirotada,1,3.0,85,3
613,184615998,umegae,4,2.0,79,0
614,184615998,kinko,2,1.0,71,1
615,184615998,chuubei,3,0.0,70,3
616,184475636,hiroshige,2,3.0,77,3
617,184475636,kinko,3,2.0,76,2
618,184475636,yoshiyasu,4,1.0,75,2
619,184475636,mitsukuni,1,0.0,62,0
620,184279852,chuubei,1,3.0,83,4
621,184279852,sasayakko,3,2.0,79,3
622,184279852,kinko,4,1.0,78,2
623,184279852,umegae,2,0.0,70,1
624,184093762,chuubei,4,3.0,80,2
625,184093762,hirotada,2,2.0,80,1
626,184093762,umegae,1,1.0,77,2
627,184093762,kinko,3,0.0,76,3
628,184084055,chuubei,4,3.0,86,3
629,184084055,hirotada,3,2.0,85,2
630,184084055,kinko,2,1.0,81,1
631,184084055,yoshiyasu,1,0.0,67,2
632,184038677,umegae,2,3.0,83,3
633,184038677,hirotada,3,2.0,80,2
634,184038677,chuubei,4,1.0,77,4
635,184038677,satsuki,1,0.0,67,0
636,183785637,chuubei,2,3.0,84,3
637,183785637,kinko,1,2.0,80,1
638,183785637,satsuki,4,1.0,76,2
639,183785637,yoshiyasu,3,0.0,76,1
640,183736952,umegae,2,3.0,83,3
641,183736952,chuubei,3,2.0,80,4
642,183736952,kinko,1,1.0,75,1
643,183736952,hirotada,4,0.0,72,0
644,183332469,zenemon,4,3.0,87,2
645,183332469,yoshiyasu,3,2.0,78,3
646,183332469,umegae,1,1.0,73,0
647,183332469,chuubei,2,0.0,68,2
648,183334266,zenemon,3,3.0,83,2
649,183334266,kinko,2,2.0,82,3
650,183334266,hirotada,1,1.0,74,2
651,183334266,mitsukuni,4,0.0,67,1
652,182677277,satsuki,4,3.0,88,3
